venta_id,fecha_venta,cliente_id,nombre,apellido,email,genero,fecha_registro,region,pais,edad,ingreso_mensual,cliente_activo,producto_id,producto,categoria_id,nombre_categoria,cantidad,precio_unitario,total_venta,canal_venta
2025-774,2025-04-07,11,Francisca,Araya,francisca.araya11@mail.cl,Femenino,2022-07-21,Antofagasta,Chile,31.0,1450110.0,False,6,Tablet,1,Tecnología,2,48090,96180,Tienda Física
2025-775,2025-02-08,21,Camila,Espinoza,camila.espinoza21@mail.cl,Masculino,2022-08-19,Coquimbo,Chile,60.0,2323260.0,False,6,Tablet,1,Tecnología,2,702289,1404578,Tienda Física
2025-776,2025-04-21,164,María,González,maría.gonzález164@mail.cl,Femenino,2024-10-06,Coquimbo,Chile,45.0,1062288.0,False,2,Mouse,2,Accesorios,3,548304,1644912,Tienda Física
2025-777,2025-10-18,99,Diego,López,diego.lópez99@mail.cl,Masculino,2024-04-06,Biobío,Chile,30.0,651456.0,False,4,Monitor,1,Tecnología,3,242320,726960,Web
2025-778,2025-03-25,43,Constanza,Espinoza,constanza.espinoza43@mail.cl,Femenino,2022-08-18,RM,Chile,25.0,1699386.0,True,3,Teclado,2,Accesorios,3,415377,1246131,App
2025-779,2025-03-10,126,Camila,López,camila.lópez126@mail.cl,Femenino,2022-11-11,Araucanía,Chile,54.0,921240.0,True,1,Notebook,1,Tecnología,2,142283,284566,App
2025-780,2025-01-10,189,Diego,Martínez,diego.martínez189@mail.cl,Masculino,2022-10-23,Valparaíso,Chile,42.0,1941852.0,True,2,Mouse,2,Accesorios,4,57779,231116,App
2025-781,2025-02-18,85,Camila,Díaz,camila.díaz85@mail.cl,Femenino,2023-03-21,RM,Chile,56.0,2191738.0,False,6,Tablet,1,Tecnología,4,387218,1548872,App
2025-782,2025-07-08,218,Francisca,Muñoz,francisca.muñoz218@mail.cl,Femenino,2022-02-06,RM,Chile,30.0,2376763.0,True,5,Audífonos,2,Accesorios,1,316521,316521,App
2025-783,2025-08-24,255,Rodrigo,Martínez,rodrigo.martínez255@mail.cl,Masculino,2022-05-02,RM,Chile,63.0,1094604.0,False,2,Mouse,2,Accesorios,4,156692,626768,App
2025-784,2025-05-03,271,Andrés,Pérez,andrés.pérez271@mail.cl,Masculino,2022-06-14,Biobío,Chile,,841815.0,False,1,Notebook,1,Tecnología,4,122036,488144,Tienda Física
2025-785,2025-12-17,47,Rodrigo,González,rodrigo.gonzález47@mail.cl,Femenino,2022-06-30,Coquimbo,Chile,50.0,1148307.0,True,5,Audífonos,2,Accesorios,4,673759,2695036,Tienda Física
2025-786,2025-05-29,235,María,Valenzuela,maría.valenzuela235@mail.cl,Femenino,2024-11-11,RM,Chile,20.0,1272944.0,False,2,Mouse,2,Accesorios,2,53162,106324,App
2025-787,2025-07-05,90,Rodrigo,Valenzuela,rodrigo.valenzuela90@mail.cl,Masculino,2022-03-21,Coquimbo,Chile,28.0,1231899.0,True,6,Tablet,1,Tecnología,3,96373,289119,App
2025-788,2025-09-21,217,Andrés,Morales,andrés.morales217@mail.cl,Femenino,2024-09-10,RM,Chile,55.0,2225690.0,True,1,Notebook,1,Tecnología,1,136150,136150,App
2025-789,2025-07-19,21,Camila,Espinoza,camila.espinoza21@mail.cl,Masculino,2022-08-19,Coquimbo,Chile,60.0,2323260.0,False,3,Teclado,2,Accesorios,2,361060,722120,App
2025-790,2025-09-06,31,Andrés,Valenzuela,andrés.valenzuela31@mail.cl,Femenino,2022-05-24,Biobío,Chile,23.0,551663.0,True,5,Audífonos,2,Accesorios,4,71192,284768,Tienda Física
2025-791,2025-06-03,94,Daniela,López,daniela.lópez94@mail.cl,Femenino,2023-06-24,RM,Chile,58.0,1291267.0,False,2,Mouse,2,Accesorios,1,686341,686341,Web
2025-792,2025-12-08,37,Felipe,Martínez,felipe.martínez37@mail.cl,Masculino,2024-03-26,,Chile,37.0,2079159.0,False,1,Notebook,1,Tecnología,4,500588,2002352,App
2025-793,2025-06-08,166,Felipe,Rojas,felipe.rojas166@mail.cl,Femenino,2024-02-17,RM,Chile,63.0,1407425.0,False,6,Tablet,1,Tecnología,1,348144,348144,Web
2025-794,2025-09-06,73,Felipe,Díaz,felipe.díaz73@mail.cl,Femenino,2023-02-17,RM,Chile,42.0,1609268.0,True,3,Teclado,2,Accesorios,4,36572,146288,App
2025-795,2025-11-01,29,Francisca,Soto,francisca.soto29@mail.cl,Femenino,2022-09-04,Valparaíso,Chile,28.0,609751.0,True,3,Teclado,2,Accesorios,4,201303,805212,Tienda Física
2025-796,2025-02-11,221,Daniela,Rojas,daniela.rojas221@mail.cl,Femenino,2022-04-02,Antofagasta,Chile,65.0,2025416.0,True,2,Mouse,2,Accesorios,4,467576,1870304,Tienda Física
2025-797,2025-10-29,58,Camila,Espinoza,camila.espinoza58@mail.cl,Masculino,2024-05-16,Valparaíso,Chile,69.0,2309039.0,True,2,Mouse,2,Accesorios,1,520874,520874,Web
2025-798,2025-11-26,87,Camila,Araya,camila.araya87@mail.cl,Femenino,2024-04-08,Biobío,Chile,56.0,2387232.0,True,2,Mouse,2,Accesorios,4,178600,714400,App
2025-799,2025-03-08,125,Daniela,Silva,daniela.silva125@mail.cl,Masculino,2024-01-18,RM,Chile,58.0,691076.0,False,6,Tablet,1,Tecnología,1,264265,264265,App
2025-800,2025-03-07,53,Rodrigo,Díaz,rodrigo.díaz53@mail.cl,Masculino,2023-05-27,,Chile,,2032875.0,True,2,Mouse,2,Accesorios,2,494353,988706,App
2025-801,2025-04-13,293,Diego,Flores,diego.flores293@mail.cl,Femenino,2024-02-26,RM,Chile,21.0,2342159.0,True,4,Monitor,1,Tecnología,1,546512,546512,Web
2025-802,2025-04-27,251,Rodrigo,Rojas,rodrigo.rojas251@mail.cl,Masculino,2022-01-09,Araucanía,Chile,56.0,1149438.0,False,4,Monitor,1,Tecnología,1,476690,476690,App
2025-803,2025-10-28,216,Pedro,Martínez,pedro.martínez216@mail.cl,Femenino,2022-06-19,Biobío,Chile,57.0,2377528.0,True,2,Mouse,2,Accesorios,1,200912,200912,Tienda Física
2025-804,2025-01-24,35,Pedro,Contreras,pedro.contreras35@mail.cl,Femenino,2022-05-24,Biobío,Chile,69.0,2019163.0,True,4,Monitor,1,Tecnología,4,714463,2857852,Tienda Física
2025-805,2025-07-26,243,Diego,Muñoz,diego.muñoz243@mail.cl,Femenino,2023-08-07,RM,Chile,30.0,1215472.0,False,1,Notebook,1,Tecnología,2,777754,1555508,Web
2025-806,2025-04-25,218,Francisca,Muñoz,francisca.muñoz218@mail.cl,Femenino,2022-02-06,RM,Chile,30.0,2376763.0,True,4,Monitor,1,Tecnología,3,163412,490236,Tienda Física
2025-807,2025-04-13,75,Camila,Muñoz,camila.muñoz75@mail.cl,Masculino,2022-04-06,RM,Chile,49.0,561476.0,False,1,Notebook,1,Tecnología,2,118721,237442,Tienda Física
2025-808,2025-09-16,39,Daniela,Díaz,daniela.díaz39@mail.cl,Femenino,2023-05-25,Araucanía,Chile,42.0,1267836.0,False,4,Monitor,1,Tecnología,3,372544,1117632,App
2025-809,2025-12-23,161,Camila,Martínez,camila.martínez161@mail.cl,Masculino,2022-05-28,Coquimbo,Chile,45.0,2225502.0,True,2,Mouse,2,Accesorios,1,687758,687758,Tienda Física
2025-810,2025-10-03,132,Camila,Rojas,camila.rojas132@mail.cl,Femenino,2022-08-13,Valparaíso,Chile,29.0,889678.0,True,2,Mouse,2,Accesorios,1,690611,690611,Web
2025-811,2025-07-07,1,Felipe,Díaz,felipe.díaz1@mail.cl,Masculino,2024-11-10,RM,Chile,36.0,2070006.0,True,3,Teclado,2,Accesorios,4,306952,1227808,Tienda Física
2025-812,2025-03-21,217,Andrés,Morales,andrés.morales217@mail.cl,Femenino,2024-09-10,RM,Chile,55.0,2225690.0,True,2,Mouse,2,Accesorios,3,732496,2197488,Web
2025-813,2025-11-03,128,Daniela,Contreras,daniela.contreras128@mail.cl,Masculino,2024-01-29,RM,Chile,48.0,1533255.0,True,6,Tablet,1,Tecnología,4,518522,2074088,Web
2025-814,2025-12-22,181,Felipe,Pérez,felipe.pérez181@mail.cl,Femenino,2022-12-08,RM,Chile,48.0,2024357.0,True,4,Monitor,1,Tecnología,4,643123,2572492,Web
2025-815,2025-01-22,169,Pedro,González,pedro.gonzález169@mail.cl,Femenino,2024-10-03,Valparaíso,Chile,52.0,534911.0,False,2,Mouse,2,Accesorios,1,187763,187763,Tienda Física
2025-816,2025-02-08,47,Rodrigo,González,rodrigo.gonzález47@mail.cl,Femenino,2022-06-30,Coquimbo,Chile,50.0,1148307.0,True,5,Audífonos,2,Accesorios,2,346473,692946,Web
2025-817,2025-12-02,273,Diego,Díaz,diego.díaz273@mail.cl,Femenino,2024-03-07,Valparaíso,Chile,52.0,717285.0,True,4,Monitor,1,Tecnología,3,506712,1520136,Tienda Física
2025-818,2025-04-11,49,Francisca,Rojas,francisca.rojas49@mail.cl,Femenino,2023-11-17,RM,Chile,49.0,1552590.0,False,2,Mouse,2,Accesorios,4,30655,122620,App
2025-819,2025-12-19,59,María,Araya,maría.araya59@mail.cl,Femenino,2023-10-19,RM,Chile,36.0,528251.0,False,3,Teclado,2,Accesorios,2,676470,1352940,App
2025-820,2025-08-31,2,Andrés,Silva,andrés.silva2@mail.cl,Masculino,2024-05-21,Valparaíso,Chile,39.0,1613396.0,False,1,Notebook,1,Tecnología,3,711562,2134686,Web
2025-821,2025-05-24,82,Sebastián,López,sebastián.lópez82@mail.cl,Femenino,2023-05-07,Antofagasta,Chile,55.0,1025830.0,False,4,Monitor,1,Tecnología,4,99846,399384,Tienda Física
2025-822,2025-02-01,106,Juan,Valenzuela,juan.valenzuela106@mail.cl,Masculino,2024-07-07,Biobío,Chile,38.0,1364141.0,False,2,Mouse,2,Accesorios,3,329849,989547,Web
2025-823,2025-05-26,100,Sebastián,Rojas,sebastián.rojas100@mail.cl,Masculino,2023-01-20,RM,Chile,23.0,1823483.0,True,1,Notebook,1,Tecnología,2,434632,869264,Web
2025-824,2025-05-23,114,Pedro,Morales,pedro.morales114@mail.cl,Masculino,2023-11-03,RM,Chile,68.0,1965746.0,True,6,Tablet,1,Tecnología,4,453049,1812196,Web
2025-825,2025-03-23,260,Camila,Araya,camila.araya260@mail.cl,Femenino,2023-06-16,Coquimbo,Chile,67.0,,True,2,Mouse,2,Accesorios,1,440000,440000,Tienda Física
2025-826,2025-03-16,208,Andrés,López,andrés.lópez208@mail.cl,Masculino,2022-03-02,RM,Chile,23.0,2204742.0,False,6,Tablet,1,Tecnología,3,730882,2192646,App
2025-827,2025-12-28,62,Sebastián,Silva,sebastián.silva62@mail.cl,Masculino,2024-06-15,Araucanía,Chile,56.0,2102239.0,True,6,Tablet,1,Tecnología,1,39545,39545,App
2025-828,2025-01-20,255,Rodrigo,Martínez,rodrigo.martínez255@mail.cl,Masculino,2022-05-02,RM,Chile,63.0,1094604.0,False,2,Mouse,2,Accesorios,4,365288,1461152,Web
2025-829,2025-12-19,196,Felipe,López,felipe.lópez196@mail.cl,Masculino,2022-09-07,RM,Chile,32.0,1164180.0,True,4,Monitor,1,Tecnología,4,194100,776400,App
2025-830,2025-03-10,236,Carolina,Silva,carolina.silva236@mail.cl,Femenino,2024-09-15,Araucanía,Chile,33.0,2331780.0,True,5,Audífonos,2,Accesorios,1,674607,674607,Web
2025-831,2025-03-08,126,Camila,López,camila.lópez126@mail.cl,Femenino,2022-11-11,Araucanía,Chile,54.0,921240.0,True,6,Tablet,1,Tecnología,2,172434,344868,App
2025-832,2025-09-10,185,Andrés,Silva,andrés.silva185@mail.cl,Masculino,2023-11-07,Valparaíso,Chile,56.0,728071.0,True,6,Tablet,1,Tecnología,1,88209,88209,App
2025-833,2025-03-09,3,Daniela,Araya,daniela.araya3@mail.cl,Femenino,2024-03-16,RM,Chile,38.0,1762752.0,False,1,Notebook,1,Tecnología,3,158620,475860,Tienda Física
2025-834,2025-11-07,163,Constanza,Flores,constanza.flores163@mail.cl,Masculino,2023-03-05,RM,Chile,,2166471.0,True,1,Notebook,1,Tecnología,2,11468,22936,App
2025-835,2025-06-21,297,Juan,López,juan.lópez297@mail.cl,Masculino,2022-10-25,Antofagasta,Chile,37.0,1132259.0,False,4,Monitor,1,Tecnología,3,235409,706227,App
2025-836,2025-03-10,110,Diego,Flores,diego.flores110@mail.cl,Femenino,2022-05-18,Antofagasta,Chile,27.0,2059312.0,False,2,Mouse,2,Accesorios,2,385595,771190,App
2025-837,2025-11-08,256,Rodrigo,Contreras,rodrigo.contreras256@mail.cl,Masculino,2023-11-26,RM,Chile,61.0,1306481.0,False,3,Teclado,2,Accesorios,3,577256,1731768,App
2025-838,2025-03-12,286,Carolina,López,carolina.lópez286@mail.cl,Masculino,2022-05-23,Valparaíso,Chile,46.0,2438904.0,True,6,Tablet,1,Tecnología,2,574790,1149580,Tienda Física
2025-839,2025-01-26,3,Daniela,Araya,daniela.araya3@mail.cl,Femenino,2024-03-16,RM,Chile,38.0,1762752.0,False,1,Notebook,1,Tecnología,2,205991,411982,Web
2025-840,2025-10-26,198,Camila,Contreras,camila.contreras198@mail.cl,Masculino,2023-02-06,Coquimbo,Chile,56.0,2160176.0,False,4,Monitor,1,Tecnología,2,665152,1330304,App
2025-841,2025-01-11,204,Rodrigo,Espinoza,rodrigo.espinoza204@mail.cl,Masculino,2024-01-18,Valparaíso,Chile,,1345038.0,True,2,Mouse,2,Accesorios,2,520609,1041218,Web
2025-842,2025-04-14,100,Sebastián,Rojas,sebastián.rojas100@mail.cl,Masculino,2023-01-20,RM,Chile,23.0,1823483.0,True,4,Monitor,1,Tecnología,2,719163,1438326,App
2025-843,2025-07-06,181,Felipe,Pérez,felipe.pérez181@mail.cl,Femenino,2022-12-08,RM,Chile,48.0,2024357.0,True,6,Tablet,1,Tecnología,2,223482,446964,Tienda Física
2025-844,2025-09-21,30,Juan,Valenzuela,juan.valenzuela30@mail.cl,Femenino,2022-10-07,Coquimbo,Chile,51.0,1483237.0,False,2,Mouse,2,Accesorios,1,438910,438910,Web
2025-845,2025-10-03,115,Diego,Muñoz,diego.muñoz115@mail.cl,Femenino,2023-11-13,RM,Chile,38.0,2112613.0,True,1,Notebook,1,Tecnología,3,162324,486972,Tienda Física
2025-846,2025-11-24,207,Juan,Pérez,juan.pérez207@mail.cl,Femenino,2023-08-08,RM,Chile,41.0,2278627.0,False,3,Teclado,2,Accesorios,3,793258,2379774,App
2025-847,2025-07-09,27,Juan,Pérez,juan.pérez27@mail.cl,Masculino,2024-08-09,RM,Chile,66.0,725281.0,False,3,Teclado,2,Accesorios,4,722625,2890500,App
2025-848,2025-07-07,167,Juan,Contreras,juan.contreras167@mail.cl,Masculino,2024-10-28,RM,Chile,20.0,1005815.0,True,1,Notebook,1,Tecnología,1,296674,296674,Web
2025-849,2025-01-16,97,María,López,maría.lópez97@mail.cl,Femenino,2024-03-08,Antofagasta,Chile,62.0,1717540.0,True,2,Mouse,2,Accesorios,4,309531,1238124,Web
2025-850,2025-08-08,106,Juan,Valenzuela,juan.valenzuela106@mail.cl,Masculino,2024-07-07,Biobío,Chile,38.0,1364141.0,False,5,Audífonos,2,Accesorios,1,411072,411072,App
2025-851,2025-01-22,133,Francisca,Espinoza,francisca.espinoza133@mail.cl,Femenino,2022-05-19,Araucanía,Chile,30.0,2058506.0,True,5,Audífonos,2,Accesorios,4,348592,1394368,Tienda Física
2025-852,2025-12-19,279,Valentina,Valenzuela,valentina.valenzuela279@mail.cl,Femenino,2022-11-07,Araucanía,Chile,60.0,1112297.0,False,3,Teclado,2,Accesorios,2,675329,1350658,Web
2025-853,2025-10-09,286,Carolina,López,carolina.lópez286@mail.cl,Masculino,2022-05-23,Valparaíso,Chile,46.0,2438904.0,True,5,Audífonos,2,Accesorios,3,291504,874512,App
2025-854,2025-08-29,176,Carolina,Silva,carolina.silva176@mail.cl,Masculino,2023-12-15,,Chile,63.0,2056182.0,False,6,Tablet,1,Tecnología,2,44160,88320,App
2025-855,2025-02-19,46,Constanza,Flores,constanza.flores46@mail.cl,Femenino,2023-06-02,RM,Chile,,2368836.0,False,6,Tablet,1,Tecnología,2,620961,1241922,Tienda Física
2025-856,2025-11-26,72,Daniela,Flores,daniela.flores72@mail.cl,Femenino,2024-08-27,RM,Chile,51.0,2392466.0,True,1,Notebook,1,Tecnología,3,422857,1268571,App
2025-857,2025-09-03,150,Constanza,López,constanza.lópez150@mail.cl,Femenino,2023-07-04,RM,Chile,40.0,894030.0,False,6,Tablet,1,Tecnología,2,423606,847212,Tienda Física
2025-858,2025-02-20,278,María,Pérez,maría.pérez278@mail.cl,Masculino,2024-10-11,Valparaíso,Chile,49.0,1300101.0,True,2,Mouse,2,Accesorios,1,659868,659868,Web
2025-859,2025-07-02,233,Francisca,Muñoz,francisca.muñoz233@mail.cl,Femenino,2024-01-08,Araucanía,Chile,,1113474.0,True,3,Teclado,2,Accesorios,1,75614,75614,App
2025-860,2025-08-14,269,Francisca,Flores,francisca.flores269@mail.cl,Femenino,2024-04-23,Biobío,Chile,18.0,1423780.0,False,3,Teclado,2,Accesorios,2,793077,1586154,Tienda Física
2025-861,2025-11-22,120,Carolina,Contreras,carolina.contreras120@mail.cl,Femenino,2022-12-31,RM,Chile,68.0,2471206.0,True,1,Notebook,1,Tecnología,3,471122,1413366,App
2025-862,2025-11-25,103,Camila,Espinoza,camila.espinoza103@mail.cl,Masculino,2024-05-30,Biobío,Chile,,1584763.0,True,4,Monitor,1,Tecnología,4,358292,1433168,Tienda Física
2025-863,2025-05-01,139,Diego,Pérez,diego.pérez139@mail.cl,Masculino,2022-03-19,Coquimbo,Chile,21.0,1696632.0,True,6,Tablet,1,Tecnología,4,353130,1412520,Tienda Física
2025-864,2025-07-29,29,Francisca,Soto,francisca.soto29@mail.cl,Femenino,2022-09-04,Valparaíso,Chile,28.0,609751.0,True,4,Monitor,1,Tecnología,1,545848,545848,App
2025-865,2025-06-22,293,Diego,Flores,diego.flores293@mail.cl,Femenino,2024-02-26,RM,Chile,21.0,2342159.0,True,3,Teclado,2,Accesorios,2,628634,1257268,Tienda Física
2025-866,2025-01-29,174,María,Rojas,maría.rojas174@mail.cl,Masculino,2023-01-31,Biobío,Chile,54.0,1496261.0,False,3,Teclado,2,Accesorios,4,158469,633876,Tienda Física
2025-867,2025-10-26,42,Juan,González,juan.gonzález42@mail.cl,Femenino,2023-04-05,Coquimbo,Chile,39.0,781974.0,False,2,Mouse,2,Accesorios,1,154575,154575,Tienda Física
2025-868,2025-06-01,258,Carolina,López,carolina.lópez258@mail.cl,Masculino,2022-02-04,RM,Chile,32.0,2040448.0,True,2,Mouse,2,Accesorios,2,11906,23812,App
2025-869,2025-07-14,29,Francisca,Soto,francisca.soto29@mail.cl,Femenino,2022-09-04,Valparaíso,Chile,28.0,609751.0,True,2,Mouse,2,Accesorios,2,349711,699422,Web
2025-870,2025-03-28,294,Camila,Espinoza,camila.espinoza294@mail.cl,Masculino,2024-01-21,Coquimbo,Chile,25.0,1670575.0,False,5,Audífonos,2,Accesorios,1,170576,170576,Web
2025-871,2025-12-28,283,Sebastián,Flores,sebastián.flores283@mail.cl,Masculino,2023-08-12,RM,Chile,28.0,919139.0,False,3,Teclado,2,Accesorios,2,471823,943646,Web
2025-872,2025-05-07,17,María,González,maría.gonzález17@mail.cl,Femenino,2023-05-18,RM,Chile,41.0,2196548.0,True,3,Teclado,2,Accesorios,4,700681,2802724,Tienda Física
2025-873,2025-08-19,76,Juan,Contreras,juan.contreras76@mail.cl,Masculino,2022-10-06,Biobío,Chile,58.0,1734717.0,True,4,Monitor,1,Tecnología,2,159805,319610,App
2025-874,2025-06-07,215,Diego,Muñoz,diego.muñoz215@mail.cl,Masculino,2024-08-09,,Chile,45.0,991036.0,True,5,Audífonos,2,Accesorios,1,489498,489498,Web
2025-875,2025-12-13,99,Diego,López,diego.lópez99@mail.cl,Masculino,2024-04-06,Biobío,Chile,30.0,651456.0,False,1,Notebook,1,Tecnología,2,374446,748892,Web
2025-876,2025-06-23,94,Daniela,López,daniela.lópez94@mail.cl,Femenino,2023-06-24,RM,Chile,58.0,1291267.0,False,5,Audífonos,2,Accesorios,3,704491,2113473,Tienda Física
2025-877,2025-12-09,11,Francisca,Araya,francisca.araya11@mail.cl,Femenino,2022-07-21,Antofagasta,Chile,31.0,1450110.0,False,1,Notebook,1,Tecnología,2,602610,1205220,App
2025-878,2025-01-21,101,Diego,Valenzuela,diego.valenzuela101@mail.cl,Masculino,2024-02-10,Coquimbo,Chile,54.0,700244.0,True,2,Mouse,2,Accesorios,1,109244,109244,Web
2025-879,2025-09-12,20,Francisca,López,francisca.lópez20@mail.cl,Femenino,2024-05-13,Valparaíso,Chile,69.0,1733916.0,False,5,Audífonos,2,Accesorios,2,420259,840518,App
2025-880,2025-05-01,25,Juan,Rojas,juan.rojas25@mail.cl,Femenino,2023-11-15,RM,Chile,49.0,1513343.0,False,2,Mouse,2,Accesorios,2,621650,1243300,Web
2025-881,2025-11-03,1,Felipe,Díaz,felipe.díaz1@mail.cl,Masculino,2024-11-10,RM,Chile,36.0,2070006.0,True,5,Audífonos,2,Accesorios,1,631458,631458,Web
2025-882,2025-11-28,291,Carolina,Morales,carolina.morales291@mail.cl,Masculino,2024-10-01,Biobío,Chile,60.0,1525014.0,False,6,Tablet,1,Tecnología,1,542245,542245,Tienda Física
2025-883,2025-07-04,205,Francisca,Espinoza,francisca.espinoza205@mail.cl,Masculino,2022-12-06,Valparaíso,Chile,47.0,2289616.0,True,6,Tablet,1,Tecnología,3,413923,1241769,Tienda Física
2025-884,2025-04-14,69,Andrés,Díaz,andrés.díaz69@mail.cl,Femenino,2023-11-21,Coquimbo,Chile,50.0,1552576.0,True,6,Tablet,1,Tecnología,1,638935,638935,App
2025-885,2025-01-16,212,Diego,Pérez,diego.pérez212@mail.cl,Femenino,2024-12-06,RM,Chile,26.0,,False,2,Mouse,2,Accesorios,4,75867,303468,Web
2025-886,2025-03-30,39,Daniela,Díaz,daniela.díaz39@mail.cl,Femenino,2023-05-25,Araucanía,Chile,42.0,1267836.0,False,6,Tablet,1,Tecnología,4,631535,2526140,App
2025-887,2025-10-30,216,Pedro,Martínez,pedro.martínez216@mail.cl,Femenino,2022-06-19,Biobío,Chile,57.0,2377528.0,True,4,Monitor,1,Tecnología,1,375543,375543,App
2025-888,2025-03-18,178,Felipe,Martínez,felipe.martínez178@mail.cl,Femenino,2023-05-09,Araucanía,Chile,46.0,1756556.0,False,4,Monitor,1,Tecnología,3,4543628,13630884,App
2025-889,2025-10-19,15,Andrés,Rojas,andrés.rojas15@mail.cl,Masculino,2023-01-27,Valparaíso,Chile,50.0,512666.0,True,1,Notebook,1,Tecnología,3,382949,1148847,Web
2025-890,2025-11-01,280,María,Muñoz,maría.muñoz280@mail.cl,Masculino,2022-10-30,Coquimbo,Chile,29.0,1860858.0,False,2,Mouse,2,Accesorios,3,694547,2083641,App
2025-891,2025-11-07,60,Felipe,López,felipe.lópez60@mail.cl,Masculino,2022-04-27,RM,Chile,26.0,600235.0,True,3,Teclado,2,Accesorios,4,180457,721828,App
2025-892,2025-05-31,29,Francisca,Soto,francisca.soto29@mail.cl,Femenino,2022-09-04,Valparaíso,Chile,28.0,609751.0,True,5,Audífonos,2,Accesorios,2,105310,210620,Web
2025-893,2025-06-02,289,Valentina,Araya,valentina.araya289@mail.cl,Masculino,2023-10-27,RM,Chile,51.0,1602127.0,True,5,Audífonos,2,Accesorios,1,779302,779302,Web
2025-894,2025-04-03,186,Valentina,Muñoz,valentina.muñoz186@mail.cl,Masculino,2023-09-15,Araucanía,Chile,39.0,1145188.0,False,4,Monitor,1,Tecnología,2,261666,523332,Web
2025-895,2025-05-31,77,Juan,Espinoza,juan.espinoza77@mail.cl,Femenino,2023-12-30,RM,Chile,36.0,678352.0,False,6,Tablet,1,Tecnología,2,66096,132192,Tienda Física
2025-896,2025-03-14,18,Carolina,Silva,carolina.silva18@mail.cl,Femenino,2024-08-18,RM,Chile,64.0,2021101.0,True,1,Notebook,1,Tecnología,4,89888,359552,Tienda Física
2025-897,2025-11-22,219,Rodrigo,González,rodrigo.gonzález219@mail.cl,Femenino,2024-11-29,Antofagasta,Chile,46.0,1632658.0,False,3,Teclado,2,Accesorios,4,674164,2696656,App
2025-898,2025-07-15,84,Diego,Soto,diego.soto84@mail.cl,Masculino,2023-05-15,RM,Chile,24.0,1192440.0,True,2,Mouse,2,Accesorios,2,278116,556232,Tienda Física
2025-899,2025-09-10,218,Francisca,Muñoz,francisca.muñoz218@mail.cl,Femenino,2022-02-06,RM,Chile,30.0,2376763.0,True,6,Tablet,1,Tecnología,3,54912,164736,Tienda Física
2025-900,2025-08-15,272,Valentina,Araya,valentina.araya272@mail.cl,Masculino,2024-08-14,RM,Chile,31.0,,True,2,Mouse,2,Accesorios,4,497947,1991788,Tienda Física
2025-901,2025-01-21,241,Carolina,López,carolina.lópez241@mail.cl,Masculino,2024-07-04,Biobío,Chile,42.0,1596413.0,False,2,Mouse,2,Accesorios,3,659443,1978329,Web
2025-902,2025-10-24,288,Francisca,Muñoz,francisca.muñoz288@mail.cl,Femenino,2024-10-23,Coquimbo,Chile,,666703.0,False,6,Tablet,1,Tecnología,4,310314,1241256,Web
2025-903,2025-05-17,66,Juan,Espinoza,juan.espinoza66@mail.cl,Femenino,2022-12-23,RM,Chile,27.0,2283541.0,True,4,Monitor,1,Tecnología,1,670284,670284,App
2025-904,2025-04-13,259,Carolina,González,carolina.gonzález259@mail.cl,Femenino,2022-06-08,Coquimbo,Chile,41.0,1360563.0,True,1,Notebook,1,Tecnología,3,80400,241200,Web
